transcript_id,model_name,technique_name,rag_enabled,json_valid,total_calories,total_protein_g,total_fat_g,total_carbohydrate_g,ingredient_count
17,Llama 3.2 3B Instruct,few-shot,false,true,550.0,35.0,42.0,60.0,7
17,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,0
17,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,5
17,MedGemma 4B,chain-of-thought,false,true,360.0,45.0,28.0,0.0,0
17,MedGemma 4B,few-shot,false,true,380.0,50.0,26.0,0.0,0
17,MedGemma 4B,structured-output,false,true,350.0,40.0,20.0,0.0,0
17,MedGemma 4B,zero-shot,false,true,350.0,35.0,25.0,0.0,0
17,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
17,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
17,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
17,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
17,Qwen 2.5 3B Instruct,chain-of-thought,false,true,1116.0,88.8,44.4,111.6,12
17,Qwen 2.5 3B Instruct,few-shot,false,true,140.0,0.0,16.5,0.0,0
17,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,13
17,Qwen 2.5 3B Instruct,zero-shot,false,true,97.0,32.7,3.6,0.0,0
18,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,200.0,25.0,14.0,0.0,0
18,Gemma-SEA-LION v4 4B,few-shot,false,true,450.0,25.0,28.0,60.0,8
18,Gemma-SEA-LION v4 4B,structured-output,false,true,200.0,25.0,10.0,0.0,0
18,Gemma-SEA-LION v4 4B,zero-shot,false,true,900.0,60.0,60.0,120.0,10
18,Llama 3.2 3B Instruct,chain-of-thought,false,true,360.0,30.0,16.0,0.0,0
18,Llama 3.2 3B Instruct,few-shot,false,true,200.0,20.0,15.0,0.0,0
18,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,8
18,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,50.0,0.0,0.0,0
18,MedGemma 4B,chain-of-thought,false,true,350.0,35.0,27.0,0.0,0
18,MedGemma 4B,few-shot,false,true,450.0,18.0,20.0,60.0,6
18,MedGemma 4B,structured-output,false,true,150.0,2.8,1.2,30.8,0
18,MedGemma 4B,zero-shot,false,true,1350.0,60.0,45.0,210.0,10
18,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
18,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
18,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
18,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
18,Qwen 2.5 3B Instruct,chain-of-thought,false,true,834.0,30.0,9.0,84.0,5
18,Qwen 2.5 3B Instruct,few-shot,false,true,156.0,17.0,8.0,0.0,0
18,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,11
18,Qwen 2.5 3B Instruct,zero-shot,false,true,240.0,27.86,9.67,0.0,0
19,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,165.0,32.0,7.0,0.0,0
19,Gemma-SEA-LION v4 4B,few-shot,false,true,350.0,30.0,24.0,5.0,0
19,Gemma-SEA-LION v4 4B,structured-output,false,true,200.0,26.0,12.0,1.0,0
19,Gemma-SEA-LION v4 4B,zero-shot,false,true,180.0,30.0,9.0,0.0,0
19,Llama 3.2 3B Instruct,chain-of-thought,false,true,120.0,25.0,3.5,0.0,0
19,Llama 3.2 3B Instruct,few-shot,false,true,500.0,20.0,40.0,30.0,5
19,Llama 3.2 3B Instruct,structured-output,false,true,560.0,21.5,50.7,34.3,0
19,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,45.0,60.0,30.0,3
19,MedGemma 4B,chain-of-thought,false,true,350.0,40.0,26.0,0.0,0
19,MedGemma 4B,few-shot,false,true,360.0,36.0,24.0,2.0,0
19,MedGemma 4B,structured-output,false,true,350.0,30.0,30.0,2.0,0
19,MedGemma 4B,zero-shot,false,true,230.0,25.0,12.0,0.0,0
19,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
19,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
19,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
19,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
19,Qwen 2.5 3B Instruct,chain-of-thought,false,true,198.0,25.8,6.7,0.0,0
19,Qwen 2.5 3B Instruct,few-shot,false,true,139.0,26.0,7.4,1.0,0
19,Qwen 2.5 3B Instruct,structured-output,false,true,85.0,23.1,3.4,0.0,0
19,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,12
20,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,250.0,6.0,12.0,35.0,7
20,Gemma-SEA-LION v4 4B,few-shot,false,true,350.0,2.0,20.0,50.0,8
20,Gemma-SEA-LION v4 4B,structured-output,false,true,250.0,6.0,12.0,45.0,8
20,Gemma-SEA-LION v4 4B,zero-shot,false,true,200.0,5.0,12.0,40.0,7
20,Llama 3.2 3B Instruct,chain-of-thought,false,true,0.0,0.0,0.0,0.0,0
20,Llama 3.2 3B Instruct,few-shot,false,true,350.0,15.0,25.0,40.0,3
20,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,0
20,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,0
20,MedGemma 4B,chain-of-thought,false,true,250.0,6.0,8.0,45.0,5
20,MedGemma 4B,few-shot,false,true,250.0,4.0,14.0,30.0,6
20,MedGemma 4B,structured-output,false,true,250.0,6.0,8.0,35.0,8
20,MedGemma 4B,zero-shot,false,true,250.0,6.0,8.0,40.0,8
20,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
20,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
20,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
20,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
20,Qwen 2.5 3B Instruct,chain-of-thought,false,true,257.0,1.4,6.0,27.5,4
20,Qwen 2.5 3B Instruct,few-shot,false,true,105.0,2.0,9.0,18.0,5
20,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,5
20,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,4
21,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,120.0,0.0,14.0,0.0,0
21,Gemma-SEA-LION v4 4B,few-shot,false,true,600.0,20.0,45.0,60.0,9
21,Gemma-SEA-LION v4 4B,structured-output,false,true,120.0,0.0,13.0,0.0,0
21,Gemma-SEA-LION v4 4B,zero-shot,false,true,400.0,20.0,25.0,40.0,9
21,Llama 3.2 3B Instruct,chain-of-thought,false,true,2200.0,60.0,120.0,160.0,8
21,Llama 3.2 3B Instruct,few-shot,false,true,500.0,20.0,35.0,40.0,8
21,Llama 3.2 3B Instruct,structured-output,false,true,150.0,25.0,10.0,0.0,0
21,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,3
21,MedGemma 4B,chain-of-thought,false,true,40.0,0.0,5.0,0.0,0
21,MedGemma 4B,few-shot,false,true,480.0,0.0,56.0,0.0,0
21,MedGemma 4B,structured-output,false,true,350.0,18.0,25.0,35.0,10
21,MedGemma 4B,zero-shot,false,true,0.0,0.0,0.0,0.0,0
21,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
21,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
21,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
21,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
21,Qwen 2.5 3B Instruct,chain-of-thought,false,true,274.0,7.8,19.3,21.4,8
21,Qwen 2.5 3B Instruct,few-shot,false,true,148.0,6.0,6.0,3.0,0
21,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,11
21,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,1
22,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,150.0,30.0,9.0,0.0,0
22,Gemma-SEA-LION v4 4B,few-shot,false,true,160.0,30.0,9.0,0.0,0
22,Gemma-SEA-LION v4 4B,structured-output,false,true,150.0,25.0,8.0,0.0,0
22,Gemma-SEA-LION v4 4B,zero-shot,false,true,150.0,30.0,8.0,0.0,0
22,Llama 3.2 3B Instruct,chain-of-thought,false,true,1200.0,200.0,60.0,0.0,0
22,Llama 3.2 3B Instruct,few-shot,false,true,500.0,30.0,30.0,40.0,8
22,Llama 3.2 3B Instruct,structured-output,false,true,0.0,10.0,0.0,0.0,0
22,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,4
22,MedGemma 4B,chain-of-thought,false,true,280.0,25.0,16.0,0.0,0
22,MedGemma 4B,few-shot,false,true,300.0,30.0,20.0,0.0,0
22,MedGemma 4B,structured-output,false,true,150.0,20.0,8.0,0.0,0
22,MedGemma 4B,zero-shot,false,true,200.0,25.0,10.0,0.0,0
22,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
22,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
22,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
22,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
22,Qwen 2.5 3B Instruct,chain-of-thought,false,true,72.8,8.1,3.4,0.0,0
22,Qwen 2.5 3B Instruct,few-shot,false,true,,,,,0
22,Qwen 2.5 3B Instruct,structured-output,false,true,89.0,29.5,2.45,0.0,0
22,Qwen 2.5 3B Instruct,zero-shot,false,true,376.0,26.0,20.0,5.0,0
23,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,1370.0,68.0,64.0,0.0,0
23,Gemma-SEA-LION v4 4B,few-shot,false,true,540.0,90.0,36.0,0.0,0
23,Gemma-SEA-LION v4 4B,structured-output,false,true,1200.0,75.0,60.0,0.0,0
23,Gemma-SEA-LION v4 4B,zero-shot,false,true,200.0,25.0,14.0,0.0,0
23,Llama 3.2 3B Instruct,chain-of-thought,false,true,375.0,30.5,25.5,0.0,0
23,Llama 3.2 3B Instruct,few-shot,false,true,200.0,25.0,10.0,0.0,0
23,Llama 3.2 3B Instruct,structured-output,false,true,0.0,100.0,0.0,0.0,0
23,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,5
23,MedGemma 4B,chain-of-thought,false,true,165.0,24.7,9.7,0.0,0
23,MedGemma 4B,few-shot,false,true,250.0,35.0,15.0,0.0,0
23,MedGemma 4B,structured-output,false,true,250.0,27.0,14.6,0.0,0
23,MedGemma 4B,zero-shot,false,true,240.0,30.0,18.0,0.5,0
23,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
23,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
23,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
23,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
23,Qwen 2.5 3B Instruct,chain-of-thought,false,true,124.39,28.79,6.97,0.0,0
23,Qwen 2.5 3B Instruct,few-shot,false,true,250.0,13.0,21.0,1.0,9
23,Qwen 2.5 3B Instruct,structured-output,false,true,275.0,30.0,4.0,0.0,0
23,Qwen 2.5 3B Instruct,zero-shot,false,true,10.0,,,,0
24,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,350.0,30.0,20.0,30.0,3
24,Gemma-SEA-LION v4 4B,few-shot,false,true,420.0,70.0,28.0,0.0,0
24,Gemma-SEA-LION v4 4B,structured-output,false,true,340.0,70.0,18.0,0.0,0
24,Gemma-SEA-LION v4 4B,zero-shot,false,true,350.0,30.0,20.0,30.0,3
24,Llama 3.2 3B Instruct,chain-of-thought,false,false,,,,,0
24,Llama 3.2 3B Instruct,few-shot,false,true,320.0,30.0,24.0,20.0,4
24,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,6
24,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,2
24,MedGemma 4B,chain-of-thought,false,true,450.0,40.0,25.0,30.0,4
24,MedGemma 4B,few-shot,false,true,500.0,30.0,30.0,10.0,5
24,MedGemma 4B,structured-output,false,true,450.0,40.0,25.0,30.0,5
24,MedGemma 4B,zero-shot,false,true,350.0,25.0,12.0,15.0,4
24,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
24,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
24,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
24,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
24,Qwen 2.5 3B Instruct,chain-of-thought,false,true,246.0,25.88,15.87,35.88,2
24,Qwen 2.5 3B Instruct,few-shot,false,true,260.0,20.0,24.0,1.0,3
24,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,2
24,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,2
25,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,156.0,1.5,0.8,34.0,0
25,Gemma-SEA-LION v4 4B,few-shot,false,true,200.0,3.0,10.0,40.0,0
25,Gemma-SEA-LION v4 4B,structured-output,false,true,200.0,5.0,12.0,30.0,8
25,Gemma-SEA-LION v4 4B,zero-shot,false,true,150.0,2.0,2.0,30.0,0
25,Llama 3.2 3B Instruct,chain-of-thought,false,true,105.0,1.3,0.5,26.9,0
25,Llama 3.2 3B Instruct,few-shot,false,true,400.0,15.0,30.0,40.0,6
25,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,0
25,Llama 3.2 3B Instruct,zero-shot,false,true,60.0,1.0,0.4,13.0,0
25,MedGemma 4B,chain-of-thought,false,true,350.0,7.0,12.0,50.0,8
25,MedGemma 4B,few-shot,false,true,350.0,8.0,20.0,35.0,8
25,MedGemma 4B,structured-output,false,true,350.0,7.0,12.0,50.0,10
25,MedGemma 4B,zero-shot,false,true,350.0,8.0,12.0,45.0,8
25,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
25,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
25,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
25,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
25,Qwen 2.5 3B Instruct,chain-of-thought,false,true,274.0,6.2,9.8,27.4,6
25,Qwen 2.5 3B Instruct,few-shot,false,true,28.0,2.0,0.4,6.5,0
25,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,0
25,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,4
26,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,80.0,3.0,12.0,5.0,6
26,Gemma-SEA-LION v4 4B,few-shot,false,true,200.0,2.0,16.0,0.0,4
26,Gemma-SEA-LION v4 4B,structured-output,false,true,0.0,0.0,0.0,0.0,8
26,Gemma-SEA-LION v4 4B,zero-shot,false,true,120.0,0.0,12.0,0.0,0
26,Llama 3.2 3B Instruct,chain-of-thought,false,true,1200.0,0.0,138.0,0.0,0
26,Llama 3.2 3B Instruct,few-shot,false,true,320.0,14.0,24.0,30.0,4
26,Llama 3.2 3B Instruct,structured-output,false,true,190.0,0.0,21.85,0.0,0
26,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,1
26,MedGemma 4B,chain-of-thought,false,true,250.0,5.0,15.0,20.0,10
26,MedGemma 4B,few-shot,false,true,250.0,13.0,21.0,1.0,3
26,MedGemma 4B,structured-output,false,true,250.0,6.0,30.0,2.0,10
26,MedGemma 4B,zero-shot,false,true,0.0,0.0,0.0,0.0,10
26,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
26,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
26,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
26,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
26,Qwen 2.5 3B Instruct,chain-of-thought,false,true,696.0,15.0,29.4,69.0,2
26,Qwen 2.5 3B Instruct,few-shot,false,true,200.0,8.0,15.0,2.0,8
26,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,4
26,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,1
27,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,450.0,30.0,20.0,60.0,6
27,Gemma-SEA-LION v4 4B,few-shot,false,true,450.0,20.0,28.0,54.0,4
27,Gemma-SEA-LION v4 4B,structured-output,false,true,190.0,5.0,3.0,27.0,0
27,Gemma-SEA-LION v4 4B,zero-shot,false,true,350.0,12.0,15.0,60.0,6
27,Llama 3.2 3B Instruct,chain-of-thought,false,true,5000.0,300.0,250.0,1500.0,4
27,Llama 3.2 3B Instruct,few-shot,false,true,300.0,15.0,20.0,40.0,4
27,Llama 3.2 3B Instruct,structured-output,false,true,100.0,3.0,2.0,25.0,0
27,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,25.0,0.0,40.0,3
27,MedGemma 4B,chain-of-thought,false,true,390.0,16.0,6.0,58.0,0
27,MedGemma 4B,few-shot,false,true,165.0,14.0,4.0,27.0,0
27,MedGemma 4B,structured-output,false,true,250.0,15.0,8.0,40.0,0
27,MedGemma 4B,zero-shot,false,true,150.0,6.0,2.0,27.0,0
27,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
27,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
27,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
27,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
27,Qwen 2.5 3B Instruct,chain-of-thought,false,true,246.0,13.53,9.08,24.67,7
27,Qwen 2.5 3B Instruct,few-shot,false,true,360.0,17.5,24.0,3.0,8
27,Qwen 2.5 3B Instruct,structured-output,false,true,120.0,0.0,12.0,0.0,0
27,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,5
28,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,250.0,6.0,12.0,40.0,4
28,Gemma-SEA-LION v4 4B,few-shot,false,true,250.0,6.0,13.0,45.0,4
28,Gemma-SEA-LION v4 4B,structured-output,false,true,200.0,4.0,8.0,35.0,5
28,Gemma-SEA-LION v4 4B,zero-shot,false,true,250.0,6.0,9.0,45.0,4
28,Llama 3.2 3B Instruct,chain-of-thought,false,true,20.0,1.0,0.5,5.0,0
28,Llama 3.2 3B Instruct,few-shot,false,true,150.0,3.0,5.0,30.0,4
28,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,5
28,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,3
28,MedGemma 4B,chain-of-thought,false,true,250.0,5.0,5.0,45.0,8
28,MedGemma 4B,few-shot,false,true,250.0,4.0,6.0,45.0,4
28,MedGemma 4B,structured-output,false,true,250.0,5.0,7.0,45.0,4
28,MedGemma 4B,zero-shot,false,true,250.0,6.0,8.0,45.0,5
28,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
28,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
28,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
28,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
28,Qwen 2.5 3B Instruct,chain-of-thought,false,true,185.0,3.4,7.64,18.5,2
28,Qwen 2.5 3B Instruct,few-shot,false,true,230.0,4.0,17.0,39.0,4
28,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,4
28,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,3
29,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,250.0,6.0,18.0,32.0,7
29,Gemma-SEA-LION v4 4B,few-shot,false,true,120.0,0.0,14.0,0.0,0
29,Gemma-SEA-LION v4 4B,structured-output,false,true,250.0,6.0,18.0,27.0,9
29,Gemma-SEA-LION v4 4B,zero-shot,false,true,0.0,0.0,0.0,0.0,7
29,Llama 3.2 3B Instruct,chain-of-thought,false,true,320.0,4.0,24.0,32.0,5
29,Llama 3.2 3B Instruct,few-shot,false,true,240.0,10.0,22.0,30.0,6
29,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,4
29,Llama 3.2 3B Instruct,zero-shot,false,true,1154.56,8.1,70.0,136.2,0
29,MedGemma 4B,chain-of-thought,false,true,250.0,4.0,15.0,25.0,7
29,MedGemma 4B,few-shot,false,true,300.0,8.0,20.0,30.0,8
29,MedGemma 4B,structured-output,false,true,250.0,4.0,15.0,25.0,6
29,MedGemma 4B,zero-shot,false,true,250.0,4.0,15.0,25.0,12
29,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
29,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
29,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
29,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
29,Qwen 2.5 3B Instruct,chain-of-thought,false,true,274.0,1.9,8.5,27.4,7
29,Qwen 2.5 3B Instruct,few-shot,false,true,250.0,13.0,21.0,1.0,5
29,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,10
29,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,9
30,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,250.0,4.0,12.0,30.0,4
30,Gemma-SEA-LION v4 4B,few-shot,false,true,350.0,4.0,18.0,35.0,3
30,Gemma-SEA-LION v4 4B,structured-output,false,true,200.0,4.0,8.0,30.0,4
30,Gemma-SEA-LION v4 4B,zero-shot,false,true,250.0,4.0,12.0,30.0,4
30,Llama 3.2 3B Instruct,chain-of-thought,false,true,320.0,3.2,15.8,39.5,4
30,Llama 3.2 3B Instruct,few-shot,false,true,300.0,5.0,20.0,30.0,6
30,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,3
30,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,1
30,MedGemma 4B,chain-of-thought,false,true,250.0,4.0,8.0,35.0,5
30,MedGemma 4B,few-shot,false,true,350.0,6.0,12.0,45.0,4
30,MedGemma 4B,structured-output,false,true,250.0,4.0,8.0,35.0,4
30,MedGemma 4B,zero-shot,false,true,250.0,4.0,8.0,25.0,5
30,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
30,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
30,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
30,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
30,Qwen 2.5 3B Instruct,chain-of-thought,false,true,259.0,2.4,4.7,38.5,2
30,Qwen 2.5 3B Instruct,few-shot,false,true,270.0,3.0,16.0,2.0,3
30,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,3
30,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,2
31,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,800.0,30.0,50.0,80.0,7
31,Gemma-SEA-LION v4 4B,few-shot,false,true,800.0,30.0,50.0,60.0,6
31,Gemma-SEA-LION v4 4B,structured-output,false,true,800.0,30.0,50.0,100.0,7
31,Gemma-SEA-LION v4 4B,zero-shot,false,true,800.0,30.0,50.0,120.0,6
31,Llama 3.2 3B Instruct,chain-of-thought,false,true,160.0,2.9,7.3,32.6,0
31,Llama 3.2 3B Instruct,few-shot,false,true,500.0,30.0,45.0,60.0,4
31,Llama 3.2 3B Instruct,structured-output,false,true,0.0,2.0,0.0,30.0,0
31,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,4
31,MedGemma 4B,chain-of-thought,false,true,150.0,6.0,6.0,30.0,0
31,MedGemma 4B,few-shot,false,true,800.0,30.0,50.0,80.0,9
31,MedGemma 4B,structured-output,false,true,180.0,8.3,9.6,56.1,0
31,MedGemma 4B,zero-shot,false,true,300.0,10.0,15.0,30.0,0
31,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
31,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
31,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
31,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
31,Qwen 2.5 3B Instruct,chain-of-thought,false,true,1077.0,23.8,32.9,94.6,11
31,Qwen 2.5 3B Instruct,few-shot,false,true,340.0,16.0,26.0,4.0,9
31,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,12
31,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,6
32,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,80.0,3.0,35.0,2.0,9
32,Gemma-SEA-LION v4 4B,few-shot,false,true,200.0,0.0,23.0,0.0,9
32,Gemma-SEA-LION v4 4B,structured-output,false,true,0.0,0.0,0.0,0.0,9
32,Gemma-SEA-LION v4 4B,zero-shot,false,true,80.0,2.0,45.0,3.0,7
32,Llama 3.2 3B Instruct,chain-of-thought,false,true,3.2,0.0,0.1,0.7,0
32,Llama 3.2 3B Instruct,few-shot,false,true,0.0,0.0,0.0,0.0,0
32,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,0
32,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,1
32,MedGemma 4B,chain-of-thought,false,true,840.0,0.0,100.0,0.0,0
32,MedGemma 4B,few-shot,false,true,200.0,2.0,25.0,0.0,9
32,MedGemma 4B,structured-output,false,true,120.0,0.0,15.0,0.0,0
32,MedGemma 4B,zero-shot,false,true,0.0,0.0,0.0,0.0,0
32,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
32,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
32,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
32,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
32,Qwen 2.5 3B Instruct,chain-of-thought,false,true,0.0,0.0,0.0,0.0,6
32,Qwen 2.5 3B Instruct,few-shot,false,true,189.0,13.0,14.0,1.0,0
32,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,0
32,Qwen 2.5 3B Instruct,zero-shot,false,true,23.0,1.5,0.1,0.2,0
33,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,250.0,5.0,12.0,40.0,4
33,Gemma-SEA-LION v4 4B,few-shot,false,true,250.0,6.0,18.0,30.0,4
33,Gemma-SEA-LION v4 4B,structured-output,false,true,250.0,8.0,18.0,37.0,4
33,Gemma-SEA-LION v4 4B,zero-shot,false,true,200.0,6.0,15.0,30.0,4
33,Llama 3.2 3B Instruct,chain-of-thought,false,true,110.0,4.0,4.5,20.0,0
33,Llama 3.2 3B Instruct,few-shot,false,true,320.0,8.0,30.0,35.0,4
33,Llama 3.2 3B Instruct,structured-output,false,true,110.0,5.0,2.5,20.0,0
33,Llama 3.2 3B Instruct,zero-shot,false,true,450.0,10.0,30.0,60.0,4
33,MedGemma 4B,chain-of-thought,false,true,350.0,6.0,12.0,45.0,4
33,MedGemma 4B,few-shot,false,true,350.0,8.0,16.0,50.0,4
33,MedGemma 4B,structured-output,false,true,350.0,6.0,12.0,50.0,4
33,MedGemma 4B,zero-shot,false,true,250.0,4.0,8.0,35.0,4
